Price,Area,Price per cent,Location,Latitude,Longitude,distance_to_technopark,distance_to_agasthyamalai_hills,distance_to_ponmudi_hills,distance_to_nearest_beach,distance_to_nearest_lake,density,price_to_price_per_cent_ratio,beach_proximity,lake_proximity,Unnamed: 0,Url
950000.0,6.999540863,135723.1879,medicalcollege,8.5236,76.9283,9.844377,50.239953,54.423146,6.533052,4.941842,Low,6.999540864748581,Inland,Inland,,
14200000.0,8.999081726,1577938.776,attukal,8.4708,76.9571,16.34782,53.506802,57.689995,6.268606,9.450005,Low,8.999081723561117,Inland,Inland,,
2850000.0,14.99770432,190029.0831,pongumoodu,8.5393,76.9174,7.839663,50.295587,54.47878,7.969712,6.378502,High,14.997704317187226,Inland,Inland,,
7500000.0,55.99173554,133948.3395,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,55.99173553024896,Inland,Inland,,
25000000.0,11.50826446,2172351.886,karimanal,8.5254,76.8872,5.801152363,54.99028564,59.17347489,5.36770248,3.280206407,Low,11.508264458035416,Inland,Inland,,
52000000.0,51.99724518,1000052.98,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,51.99724518595005,Inland,Inland,,
8000000.0,7.998163453,1000229.621,trikkannapuram,8.4803,77.0003,20.391131,50.789639,54.972832,12.222736,8.649683,Low,7.998163453709595,Inland,Inland,,
4500000.0,5.0,900000.0,nemom,8.4579,76.9994,21.375005,53.082335,57.265528,10.794403,5.708785,Low,5.0,Inland,Inland,,
430000.0,6.999540863,61432.60085,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,6.999540863489259,Inland,Inland,,
12800000.0,32.00183655,399977.0444,murukkumpuzha,8.6102,76.8346,8.262442,56.569116,60.752309,7.676677,7.262022,Low,32.001836553397965,Inland,Inland,,
6000000.0,9.997704316,600137.7727,njandoorkonam,8.5843,76.9189,7.450484,47.456499,51.639692,10.124196,12.198008,Low,9.997704315471092,Inland,Inland,,
30000000.0,14.99770432,2000306.138,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,14.997704316397993,Inland,Inland,,
2760000.0,23.98989899,115048.4211,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,23.989898980021724,Inland,Inland,,
16500000.0,54.98163453,300100.2088,nedumangad,8.608,77.0046,20.217621,34.3255,38.508693,21.839424,20.248214,Low,54.98163452127528,Inland,Inland,,
47000000.0,18.99678604,2296375.5430500004,nanthancodu,8.5142,76.9563,13.313556,48.218665,52.401858,8.629231,7.700492,Low,18.99678604249576,Inland,Inland,,
24000000.0,15.99862259,1500129.143,ulloor,8.53,76.9289,9.111596,49.531731,53.714924,6.992217,5.401007,Low,15.99862259325496,Inland,Inland,,
5000000.0,9.997704316,500114.8106,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,9.997704315137913,Inland,Inland,,
1000000.0,10.99862259,90920.47589,parassala,8.3431,77.1526,43.750559,65.197448,69.380641,12.427962,22.314616,Low,10.998622589809676,Inland,Inland,,
27000000.0,30.00459137,899862.28,sreekariyam,8.5468,76.9164,6.659485,49.753912,53.937105,8.572485,6.981275,Low,30.004591369248192,Inland,Inland,,
18000000.0,59.9862259,300068.8863,koliyoor,8.4147,76.9866,23.64594,60.881552,65.064745,3.065569,4.058007,Low,59.98622590282197,Inland,Inland,,
9450000.0,6.999540863,1350088.554,karamana,8.482,76.9661,16.828027,51.927718,56.110911,7.535672,9.632989,Low,6.999540861228573,Inland,Inland,,
800000.0,3.999081726,200045.9242,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,3.9990817268547976,Inland,Inland,,
19000000.0,15.99862259,1187602.238,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,15.998622596061496,Inland,Inland,,
5000000.0,9.997704316,500114.8106,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,9.997704315137913,Inland,Inland,,
50000000.0,19.99770432,2296375.5430500004,kuravankonam,8.5243,76.9542,12.6403,47.342422,51.525615,9.142452,7.551242,Low,19.99770431953769,Inland,Inland,,
5500000.0,9.997704316,550126.2916,andoorkonam,8.6009,76.875,5.988115261,51.7049669,55.88815614,7.515195276,12.83018796,Low,9.99770431622832,Inland,Inland,,
70000000.0,200.0,350000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,High,200.0,Inland,Inland,,
13000000.0,5.0,2296375.5430500004,sasthamangalam,8.513,76.9715,15.327905,47.951141,52.134334,10.167906,9.581833,Low,5.0,Inland,Inland,,
20400000.0,16.99724518,1200194.489,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,16.997245185650907,Inland,Inland,,
9100000.0,7.5,1213333.333,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,7.500000002060439,Inland,Inland,,
3900000.0,5.0,780000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,5.0,Inland,Inland,,
4500000.0,5.0,900000.0,anayara,8.5096,76.9168,9.945451099,52.61181266,56.7950019,4.341622156,2.750407373,Low,5.0,Inland,Lake view,,
13200000.0,10.99862259,1200150.282,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,10.998622587500256,Inland,Inland,,
850000.0,1.000918274,849220.1832,mukkola,8.5466,76.9863,15.885294,43.543801,47.726994,14.2455,12.65429,Low,1.0009182739829163,Inland,Inland,,
3000000.0,5.99862259,500114.8105,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,5.998622590282197,Inland,Inland,,
3600000.0,2.998163453,1200735.069,anayara,8.5096,76.9168,9.945451099,52.61181266,56.7950019,4.341622156,2.750407373,Low,2.998163452490951,Inland,Lake view,,
3830000.0,16.99724518,225330.6321,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,16.997245178366498,Inland,Inland,,
3380000.0,5.0,676000.0,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,5.0,Inland,Inland,,
390000.0,5.99862259,65014.92537,thachottukavu,8.5077,77.0266,22.19774129,45.70642417,49.88961341,15.83652841,13.0884746,Low,5.998622589820871,Inland,Inland,,
5000000.0,5.0,1000000.0,nalanchira,8.5392,76.948,10.685045,46.75897,50.942163,9.964972,8.373762,Low,5.0,Inland,Inland,,
8000000.0,19.99770432,400045.9189,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,19.99770431853792,Sea view,Inland,,
11200000.0,6.999540863,1600104.952,kesavadasapuram,8.5297,76.9384,10.113221,48.454074,52.637267,8.046797,6.455587,Low,6.999540865116953,Inland,Inland,,
4500000.0,10.0,450000.0,malayinkeezh,8.4902,77.0361,24.337032,47.113524,51.296717,16.808597,11.716912,Low,10.0,Inland,Inland,,
1850000.0,3.999081726,462606.1998,thachottukavu,8.5077,77.0266,22.19774129,45.70642417,49.88961341,15.83652841,13.0884746,Low,3.999081726098389,Inland,Inland,,
30000000.0,18.99678604,1579214.502,nemom,8.4579,76.9994,21.375005,53.082335,57.265528,10.794403,5.708785,Low,18.99678603635316,Inland,Inland,,
22000000.0,15.99862259,1375118.381,chempazhanthy,8.5685,76.911,5.671593,49.194384,53.377577,8.345305,9.877435,Low,15.99862259422449,Inland,Inland,,
15000000.0,200.0,75000.0,kallikkad,8.5328,77.1241,35.539377,41.107867,45.29106,26.904302,23.668096,Low,200.0,Inland,Inland,,
20000000.0,79.98163453,250057.4053,ooruttambalam,8.4567,77.0593,29.431308,48.697702,52.880895,13.542168,10.430145,Low,79.9816345211033,Inland,Inland,,
2700000.0,25.0,108000.0,kowdiar,8.5222,76.9605,13.27826467,46.80432058,50.98750983,9.780415629,8.189200846,High,25.0,Inland,Inland,,
4860000.0,5.417814509,897040.6779,ambalamukku,8.5319,76.9601,12.48052,45.839985,50.023178,10.270265,8.679055,Low,5.417814509122831,Inland,Inland,,
6000000.0,3.999081726,1500344.432,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,3.999081725522077,Inland,Inland,,
8800000.0,5.0,1760000.0,pallichal,8.45,77.0261,24.70828712,52.43273625,56.61592549,11.24535103,6.153664026,Low,5.0,Inland,Inland,,
9000000.0,19.97245179,450620.6897,kulasekharam,8.5234,77.0061,19.250056,45.812396,49.995589,14.881053,14.82385,Low,19.97245178864676,Inland,Inland,,
15700000.0,62.99357208,249231.7784,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,High,62.99357209096575,Inland,Inland,,
6000000.0,14.99770432,400061.2275,anad,8.6335,77.0111,23.401113,32.111509,36.294702,25.022916,23.431706,Low,14.997704320146848,Inland,Inland,,
360000.0,5.99862259,60013.77726,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,5.998622590282197,Inland,Inland,,
5800000.0,7.998163453,725166.4753,sreekariyam,8.5468,76.9164,6.659485,49.753912,53.937105,8.572485,6.981275,Low,7.998163452882389,Inland,Inland,,
4500000.0,4.522497704,995025.3808,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,4.522497703909826,Inland,Inland,,
4500000.0,3.999081726,1125258.324,vanchiyoor,8.4943,76.9398,13.25695954,51.32116905,55.5043583,5.875829928,6.061915811,Low,3.999081725522077,Inland,Inland,,
21000000.0,59.9862259,350080.3674,ooruttambalam,8.4567,77.0593,29.431308,48.697702,52.880895,13.542168,10.430145,Low,59.98622589425448,Inland,Inland,,
3250000.0,5.0,650000.0,vattiyoorkavu,8.5242,76.9881,16.515234,46.077624,50.260817,12.939844,12.129453,Low,5.0,Inland,Inland,,
7500000.0,9.997704316,750172.2158,karumam,8.4526,76.9774,20.08405,55.863934,60.047127,7.543728,7.76143,Low,9.997704316470632,Inland,Inland,,
650000.0,5.0,130000.0,sreekariyam,8.5468,76.9164,6.659485,49.753912,53.937105,8.572485,6.981275,Low,5.0,Inland,Inland,,
13200000.0,5.0,2296375.5430500004,statue,8.4967,76.9506,14.660543,50.602151,54.785344,7.404886,7.590975,Low,5.0,Inland,Inland,,
12500000.0,5.739210285,2178000.0,murinjapalam,8.5162,76.9319,11.094788,50.327682,54.510875,6.259731,4.668521,Low,5.73921028466483,Inland,Inland,,
11400000.0,8.999081726,1266795.918,sreekariyam,8.5468,76.9164,6.659485,49.753912,53.937105,8.572485,6.981275,Low,8.999081728964017,Inland,Inland,,
2900000.0,5.99862259,483444.3168,pidaram,8.5032,77.0226,21.97868897,46.43791037,50.62109961,15.26320581,12.515152,Low,5.998622590488999,Inland,Inland,,
40500000.0,22.2405877,1820995.045,nemom,8.4579,76.9994,21.375005,53.082335,57.265528,10.794403,5.708785,Low,22.24058770022628,Inland,Inland,,
3000000.0,3.999081726,750172.2159,parassala,8.3431,77.1526,43.750559,65.197448,69.380641,12.427962,22.314616,Low,3.999081726055165,Inland,Inland,,
550000.0,5.0,110000.0,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,5.0,Inland,Inland,,
4900000.0,6.999540863,700045.9167,powdikonam,8.5731,76.9261,7.703057,46.78539,50.968583,10.376769,10.711044,Low,6.999540863117216,Inland,Inland,,
1200000.0,5.0,240000.0,kaimanam,8.4741,76.9773,18.543781,53.693183,57.876376,9.216563,8.806839,Low,5.0,Inland,Inland,,
2100000.0,19.99770432,105012.0537,kowdiar,8.5222,76.9605,13.27826467,46.80432058,50.98750983,9.780415629,8.189200846,Low,19.997704320680285,Inland,Inland,,
1500000.0,9.997704316,150034.4432,chirayinkeezhu,8.6559,76.7832,17.625025,63.593848,67.777041,13.807769,6.636703,Low,9.99770431380519,Inland,Inland,,
3250000.0,5.0,650000.0,pangappara,8.5587,76.898,4.164973,51.468139,55.651332,6.838685,8.480528,Low,5.0,Inland,Inland,,
9000000.0,5.99862259,1500344.432,kaimanam,8.4741,76.9773,18.543781,53.693183,57.876376,9.216563,8.806839,Low,5.998622588283115,Inland,Inland,,
80000000.0,26.99724518,2296375.5430500004,pongumoodu,8.5393,76.9174,7.839663,50.295587,54.47878,7.969712,6.378502,Low,26.99724518017895,Inland,Inland,,
12900000.0,166.4600551,77496.06951,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,Low,166.4600550913798,Inland,Inland,,
12000000.0,19.99770432,600068.8783,attukal,8.4708,76.9571,16.34782,53.506802,57.689995,6.268606,9.450005,Low,19.997704320204203,Inland,Inland,,
4800000.0,48.00275482,99994.26112,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,48.002754820495845,Inland,Inland,,
12000000.0,10.99862259,1091045.711,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,10.99862258658382,Inland,Inland,,
6500000.0,28.99449036,224180.5226,chirayinkeezhu,8.6559,76.7832,17.625025,63.593848,67.777041,13.807769,6.636703,High,28.994490353641453,Inland,Inland,,
5600000.0,13.99908173,400026.238,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,Low,13.999081730233906,Inland,Inland,,
1000000.0,3.999081726,250057.4053,ulloor,8.53,76.9289,9.111596,49.531731,53.714924,6.992217,5.401007,Low,3.9990817260551648,Inland,Inland,,
11300000.0,112.9935721,100005.6887,vilappilsala,8.5302,77.043,24.499694,41.495555,45.678748,18.758983,17.280862,Low,112.99357213466196,Inland,Inland,,
980000.0,5.0,196000.0,thonnakkal,8.6359,76.8462,9.776158283,54.90831158,59.09150083,10.12979713,7.212704055,Low,5.0,Inland,Inland,,
6600000.0,21.99724518,300037.5704,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,21.997245182332005,Inland,Inland,,
11500000.0,6.999540863,1642964.907,palkulangara,8.4861,76.9341,12.7627562,52.73770314,56.92089239,5.291760547,5.883858694,Low,6.99954086116095,Inland,Inland,,
4750000.0,4.669421488,1017256.637,manvila,8.5438,76.8937,5.363685714,52.44994013,56.63312937,6.459619669,5.356686357,Low,4.669421488375111,Inland,Inland,,
5000000.0,9.997704316,500114.8106,naruvamoodu,8.45,77.0343,25.65008559,51.49093777,55.67412702,12.1871495,7.0954625,Low,9.997704315137913,Inland,Inland,,
4200000.0,6.999540863,600039.3572,punnamoodu,8.4321,77.0241,25.46686339,55.01303322,59.19622246,8.38014864,3.763425096,Low,6.999540862783926,Inland,Inland,,
4500000.0,19.99770432,225025.8294,kurupuzha,8.6606,77.0269,27.81306789,29.50083645,33.68402569,29.43487333,27.84365855,Low,19.99770431687164,Inland,Inland,,
12000000.0,8.999081726,1333469.388,technopark,8.5581,76.8816,2.724974884,53.80764552,57.99083477,5.398689473,7.571957401,High,8.99908172470173,Inland,Inland,,
18100000.0,32.98898072,548668.0584,judgekunnu,8.4501,76.9621,21.10185891,57.59240755,61.77559679,7.620108654,10.38099695,Low,32.98898071956725,Inland,Inland,,
25000000.0,52.98438935,471837.0884,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,52.98438934670232,Sea view,Inland,,
13500000.0,6.999540863,1928697.934,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,6.999540862265476,Inland,Inland,,
6500000.0,9.997704316,650149.2537,pallippuram,8.5943,76.8557,4.774731,54.0918,58.274993,5.128373,10.472922,Low,9.997704316368116,Inland,Inland,,
12900000.0,10.99862259,1172874.139,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,10.998622589631504,Inland,Inland,,
1850000.0,1.999540863,925212.3996,ambalathara,8.4546,76.9542,17.334053,55.457479,59.640672,6.445303,10.714211,Low,1.9995408630491944,Inland,Inland,,
2750000.0,5.0,550000.0,malayinkeezh,8.4902,77.0361,24.337032,47.113524,51.296717,16.808597,11.716912,Low,5.0,Inland,Inland,,
6000000.0,6.997245179,857480.315,nalanchira,8.5392,76.948,10.685045,46.75897,50.942163,9.964972,8.373762,Low,6.997245178742092,Inland,Inland,,
3380000.0,44.99540863,75118.77551,powdikonam,8.5731,76.9261,7.703057,46.78539,50.968583,10.376769,10.711044,Low,44.995408631894506,Inland,Inland,,
500000.0,5.0,100000.0,powdikonam,8.5731,76.9261,7.703057,46.78539,50.968583,10.376769,10.711044,Low,5.0,Inland,Inland,,
37200000.0,30.99173554,1200320.0,pipinmoodu,8.5216,76.9708,14.420745,46.791564,50.974757,11.377576,10.111304,Low,30.99173553719008,Inland,Inland,,
500000.0,5.99862259,83352.46842,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,5.998622590042307,Inland,Inland,,
1400000.0,5.0,280000.0,pettah,8.495,76.9294,11.817389,52.023666,56.206859,4.436262,4.622351,High,5.0,Inland,Inland,,
4000000.0,5.0,800000.0,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,5.0,Inland,Inland,,
4250000.0,5.0,850000.0,vattiyoorkavu,8.5242,76.9881,16.515234,46.077624,50.260817,12.939844,12.129453,Low,5.0,Inland,Inland,,
5500000.0,5.0,1100000.0,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,5.0,Inland,Inland,,
4200000.0,5.0,840000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,5.0,Inland,Inland,,
3750000.0,5.0,750000.0,ulloor,8.53,76.9289,9.111596,49.531731,53.714924,6.992217,5.401007,Low,5.0,Inland,Inland,,
3500000.0,3.999081726,875200.9186,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,3.999081725826698,Inland,Inland,,
1800000.0,14.99770432,120018.3683,karikkakam,8.5033,76.9055,9.393678,54.687735,58.870928,2.939657,2.756722,Low,14.997704313898758,Sea view,Lake view,,
4100000.0,5.748393021,713242.8115,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,5.748393021133169,Inland,Inland,,
10500000.0,6.999540863,1500098.393,pattom,8.5207,76.9423,11.838466,48.973988,53.157181,7.873973,6.282763,Low,6.999540862783926,Inland,Inland,,
3360000.0,3.000459137,1119828.615,karamana,8.482,76.9661,16.828027,51.927718,56.110911,7.535672,9.632989,Low,3.000459137222529,Inland,Inland,,
3500000.0,5.0,700000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,5.0,Inland,Inland,,
950000.0,7.998163453,118777.2675,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,7.998163453288736,Inland,Inland,,
800000.0,5.0,160000.0,mannanthala,8.5616,76.9427,9.841727,45.625621,49.808814,11.934242,10.343032,Low,5.0,Inland,Inland,,
9500000.0,5.99862259,1583696.9,ulloor,8.53,76.9289,9.111596,49.531731,53.714924,6.992217,5.401007,High,5.998622589966553,Inland,Inland,,
4000000.0,8.999081726,444489.7959,pravachambalam,8.4494,77.0115,23.16121,54.077387,58.26058,9.69703,4.605345,Low,8.999081726726317,Inland,Inland,,
11500000.0,4.997704316,2296375.5430500004,sreevaraham,8.4776,76.942,14.170828,53.174086,57.357279,5.036668,7.29075,Low,4.997704315387302,Inland,Inland,,
37800000.0,20.99632691,1800314.891,muttada,8.5338,76.9471,11.165785,47.385297,51.56849,9.602435,8.011225,Low,20.99632691423425,Inland,Inland,,
8000000.0,50.0,160000.0,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,50.0,Inland,Inland,,
6000000.0,3.999081726,1500344.432,eanchakkal,8.4832,76.9283,12.376686,53.793431,57.976624,4.90569,5.756844,Low,3.999081725522077,Inland,Inland,,
7000000.0,13.99908173,500032.7975,chirayinkeezhu,8.6559,76.7832,17.625025,63.593848,67.777041,13.807769,6.636703,Low,13.999081730233906,Inland,Inland,,
3500000.0,41.98806244,83357.0257,nemom,8.4579,76.9994,21.375005,53.082335,57.265528,10.794403,5.708785,Low,41.98806244114826,Inland,Inland,,
5500000.0,19.99770432,275031.5692,thonnakkal,8.6359,76.8462,9.776158283,54.90831158,59.09150083,10.12979713,7.212704055,Low,19.99770432171901,Inland,Inland,,
7500000.0,5.0,1500000.0,kumarapuram,8.5118,76.9253,11.265095,50.934787,55.11798,5.661267,4.070057,Low,5.0,Inland,Inland,,
950000.0,6.999540863,135723.1879,medicalcollege,8.5236,76.9283,9.844377,50.239953,54.423146,6.533052,4.941842,Low,6.999540864748581,Inland,Inland,,
11500000.0,4.997704316,2296375.5430500004,sreevaraham,8.4776,76.942,14.170828,53.174086,57.357279,5.036668,7.29075,Low,4.997704315387302,Inland,Inland,,
4500000.0,5.0,900000.0,chempazhanthy,8.5685,76.911,5.671593,49.194384,53.377577,8.345305,9.877435,Low,5.0,Inland,Inland,,
56000000.0,28.00734619,1999475.41,pongumoodu,8.5393,76.9174,7.839663,50.295587,54.47878,7.969712,6.378502,High,28.007346186868087,Inland,Inland,,
11500000.0,4.997704316,2296375.5430500004,sreevaraham,8.4776,76.942,14.170828,53.174086,57.357279,5.036668,7.29075,Low,4.997704315387302,Inland,Inland,,
3730000.0,5.0,746000.0,mannanthala,8.5616,76.9427,9.841727,45.625621,49.808814,11.934242,10.343032,Low,5.0,Inland,Inland,,
7500000.0,9.997704316,750172.2158,chittazha,8.5803,76.9456,10.70382784,44.020858,48.20404724,13.37754243,12.73452726,Low,9.997704316470632,Inland,Inland,,
7500000.0,3.000459137,2296375.5430500004,sreevaraham,8.4776,76.942,14.170828,53.174086,57.357279,5.036668,7.29075,Low,3.000459137458316,Inland,Inland,,
7500000.0,9.997704316,750172.2158,chittazha,8.5803,76.9456,10.70382784,44.020858,48.20404724,13.37754243,12.73452726,Low,9.997704316470632,Inland,Inland,,
7500000.0,5.0,1500000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,High,5.0,Inland,Inland,,
11000000.0,9.997704316,1100252.583,mukkola,8.5466,76.9863,15.885294,43.543801,47.726994,14.2455,12.65429,High,9.997704318045669,Inland,Inland,,
4800000.0,3.000459137,1599755.164,muttada,8.5338,76.9471,11.165785,47.385297,51.56849,9.602435,8.011225,Low,3.000459137758408,Inland,Inland,,
8000000.0,50.0,160000.0,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,50.0,Inland,Inland,,
8000000.0,4.003673095,1998165.137,kumarapuram,8.5118,76.9253,11.265095,50.934787,55.11798,5.661267,4.070057,Low,4.003673095813802,Inland,Inland,,
19300000.0,16.99724518,1135478.12,vettamukku,8.5066,76.9858,17.774202,48.59153,52.774723,11.832711,12.02813,Low,16.997245178092907,Inland,Inland,,
10600000.0,8.999081726,1177897.959,vattiyoorkavu,8.5242,76.9881,16.515234,46.077624,50.260817,12.939844,12.129453,Low,8.99908172775771,Inland,Inland,,
4625000.0,5.0,925000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,5.0,Inland,Inland,,
10800000.0,8.32,1298076.923,maruthoorkadavu,8.459,76.9672,18.631965,55.087651,59.270844,8.168288,9.812209,Low,8.320000000493037,Inland,Inland,,
6000000.0,4.0,1500000.0,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,4.0,Inland,Inland,,
8400000.0,6.0,1400000.0,kaimanam,8.4741,76.9773,18.543781,53.693183,57.876376,9.216563,8.806839,Low,6.0,Inland,Inland,,
8000000.0,10.0,800000.0,santhivila,8.4527,76.9996,22.093952,53.826668,58.009861,10.407792,5.316107,Low,10.0,Inland,Inland,,
15000000.0,20.0,750000.0,madavooppara,8.591,76.9051,6.914274,49.843367,54.02656,9.587986,13.014628,Low,20.0,Inland,Inland,,
3800000.0,5.0,760000.0,vattiyoorkavu,8.5242,76.9881,16.515234,46.077624,50.260817,12.939844,12.129453,High,5.0,Inland,Inland,,
2200000.0,27.0,81481.48148,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,27.000000000490907,Inland,Inland,,
10500000.0,35.0,300000.0,puthukurichy,8.603,76.8188,9.533561,60.118109,64.301302,5.940703,9.449691,Low,35.0,Inland,Inland,,
10000000.0,20.0,500000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,20.0,Inland,Inland,,
2700000.0,4.0,675000.0,nettayam,8.5403,76.9902,16.394985,44.237913,48.421106,14.506814,12.915604,Low,4.0,Inland,Inland,,
2500000.0,2.5,1000000.0,maruthoorkadavu,8.459,76.9672,18.631965,55.087651,59.270844,8.168288,9.812209,Low,2.5,Inland,Inland,,
3000000.0,5.65,530973.4513,mangalapuram,8.6242,76.8485,8.468869,54.078949,58.262142,8.822511,7.944839,Low,5.650000000291917,Inland,Inland,,
10800000.0,18.0,600000.0,vellarada,8.4497,77.1957,45.870512,55.487679,59.670872,26.450605,28.426036,Low,18.0,Inland,Inland,,
4000000.0,5.0,800000.0,chavadimukku,8.5514,76.9106,5.661889,50.200979,54.384172,8.335601,7.268137,Low,5.0,Inland,Inland,,
7000000.0,10.0,700000.0,cheeranikkara,8.6405,76.9581,17.267127,40.541789,44.724982,19.85278,21.911608,Low,10.0,Inland,Inland,,
4500000.0,5.0,900000.0,mangattukonam,8.5921,76.8937,5.847951,51.056459,55.239652,8.521663,12.06546,Low,5.0,Inland,Inland,,
16800000.0,12.0,1400000.0,vayalikada,8.5331,77.0008,17.769525,44.710853,48.894046,14.924709,14.114318,Low,12.0,Inland,Inland,,
1600000.0,10.0,160000.0,murinjapalam,8.5162,76.9319,11.094788,50.327682,54.510875,6.259731,4.668521,Low,10.0,Inland,Inland,,
12000000.0,11.4,1052631.579,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,11.39999999943,Inland,Inland,,
5510000.0,7.7,715584.4156,alathara,8.5326,76.8983,6.901241,53.108384,57.291577,6.638185,4.550691,High,7.699999999832306,Inland,Inland,,
5000000.0,4.25,1176470.588,nettayam,8.5403,76.9902,16.394985,44.237913,48.421106,14.506814,12.915604,Low,4.25000000085,Inland,Inland,,
17100000.0,38.0,450000.0,powdikonam,8.5731,76.9261,7.703057,46.78539,50.968583,10.376769,10.711044,Low,38.0,Inland,Inland,,
6800000.0,17.0,400000.0,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,17.0,Inland,Inland,,
3500000.0,15.0,233333.3333,mangatumoola transformer junction,8.6692,76.8507,14.616003,55.428128,59.611321,14.969645,10.073067,Low,15.000000002142857,Inland,Inland,,
7500000.0,15.0,500000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,15.0,Inland,Inland,,
5400000.0,9.4,574468.0851,karakulam,8.5672,76.9902,16.460873,40.714745,44.897938,16.116962,14.525752,Low,9.400000000104445,Inland,Inland,,
6000000.0,21.0,285714.2857,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,21.00000000105,Inland,Inland,,
22000000.0,11.5,1913043.478,microwave lane pongumoodu,8.5383,76.9197,7.945104,50.065515,54.248708,7.925708,6.334498,Low,11.500000001568182,Inland,Inland,,
24700000.0,16.0,1543750.0,murinjapalam,8.5162,76.9319,11.094788,50.327682,54.510875,6.259731,4.668521,Low,16.0,Inland,Inland,,
1300000.0,15.0,86666.66667,chempazhanthy,8.5685,76.911,5.671593,49.194384,53.377577,8.345305,9.877435,Low,14.999999999423077,Inland,Inland,,
